absTimeISO,relTimeMs,relTimeSec,relTimeMin,timeMs,flow,setpt,temp,bubble,volt,on,errorPct,pidOut,P,I,D,pGain,iGain,dGain,filteredErr,currentAlpha,totalVolume,userStable
2025-05-09T17:02:12.075587,134.1862678527832,0.1341862678527832,0.0022364377975463865,3492265,0.505,0.5,25.6,False,100.7,True,8.0,0.671,0.0,0.671,0.0,0.0,0.02,0.0,-0.004,0.076,10.051683838204971,False
2025-05-09T17:02:12.237891,296.489953994751,0.296489953994751,0.00494149923324585,3492426,0.506,0.5,25.63,False,100.7,True,8.0,0.671,0.0,0.671,0.0,0.0,0.022,0.0,-0.004,0.091,10.053052601095068,False
2025-05-09T17:02:12.398867,457.46564865112305,0.45746564865112305,0.007624427477518718,3492588,0.506,0.5,25.67,False,100.7,True,8.0,0.671,0.0,0.671,0.0,0.0,0.023,0.0,-0.004,0.082,10.054410160301689,False
2025-05-09T17:02:12.560519,619.1174983978271,0.6191174983978271,0.010318624973297118,3492749,0.505,0.5,25.72,False,100.7,True,8.0,0.671,0.0,0.671,0.0,0.0,0.024,0.0,-0.004,0.068,10.055770727935078,False
2025-05-09T17:02:12.722926,781.5248966217041,0.7815248966217041,0.013025414943695069,3492911,0.505,0.5,25.72,False,100.69,True,8.0,0.671,0.0,0.671,0.0,0.0,0.025,0.0,-0.004,0.068,10.057137656885072,False
2025-05-09T17:02:12.883187,941.7855739593506,0.9417855739593506,0.015696426232655842,3493072,0.505,0.5,25.55,False,100.69,True,8.0,0.671,0.0,0.671,0.0,0.0,0.025,0.0,-0.004,0.068,10.058486519460041,False
2025-05-09T17:02:13.046546,1105.1445007324219,1.1051445007324219,0.01841907501220703,3493234,0.503,0.5,25.57,False,100.69,True,8.0,0.671,0.0,0.671,0.0,0.0,0.025,0.0,-0.004,0.028,10.059856000673394,False
2025-05-09T17:02:13.206715,1265.3138637542725,1.2653138637542725,0.021088564395904542,3493396,0.503,0.5,25.68,False,100.69,True,8.0,0.671,0.0,0.671,0.0,0.0,0.025,0.0,-0.004,0.026,10.061198764203334,False
2025-05-09T17:02:13.368260,1426.85866355896,1.42685866355896,0.023780977725982665,3493557,0.503,0.5,25.52,False,100.68,True,8.0,0.671,0.0,0.671,0.0,0.0,0.024,0.0,-0.004,0.021,10.062553048948411,False
2025-05-09T17:02:13.531207,1589.8058414459229,1.5898058414459229,0.026496764024098715,3493719,0.503,0.5,25.58,False,100.68,True,8.0,0.671,0.0,0.671,0.0,0.0,0.024,0.0,-0.004,0.013,10.063919087964992,False
2025-05-09T17:02:13.692062,1750.6608963012695,1.7506608963012695,0.02917768160502116,3493880,0.503,0.5,25.52,False,100.68,True,8.0,0.671,0.0,0.671,0.0,0.0,0.024,0.0,-0.004,0.015,10.065267593239978,False
