absTimeISO,relTimeMs,relTimeSec,relTimeMin,timeMs,flow,setpt,temp,bubble,volt,on,errorPct,pidOut,P,I,D,pGain,iGain,dGain,filteredErr,currentAlpha,totalVolume,userStable
2025-05-09T15:51:21.824733,90.83747863769531,0.09083747863769531,0.0015139579772949219,10091,0.002,0.5,27.8,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702066188858382,False
2025-05-09T15:51:22.101702,367.80619621276855,0.36780619621276855,0.006130103270212809,10380,0.002,0.5,27.81,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702075421158382,False
2025-05-09T15:51:22.390315,656.4192771911621,0.6564192771911621,0.010940321286519368,10670,0.002,0.5,27.82,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7020850415850484,False
2025-05-09T15:51:22.680114,946.2182521820068,0.9462182521820068,0.015770304203033447,10959,0.002,0.5,27.76,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7020947015583818,False
2025-05-09T15:51:22.969936,1236.0405921936035,1.2360405921936035,0.02060067653656006,11249,0.002,0.5,27.82,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021043623217151,False
2025-05-09T15:51:23.259056,1525.160312652588,1.525160312652588,0.0254193385442098,11538,0.002,0.5,27.96,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021139996350483,False
2025-05-09T15:51:23.549255,1815.3588771820068,1.8153588771820068,0.030255981286366782,11828,0.005,0.5,27.88,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021381828350488,False
2025-05-09T15:51:23.838506,2104.6104431152344,2.1046104431152344,0.035076840718587236,12117,0.002,0.5,27.92,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702147824558382,False
2025-05-09T15:51:24.127856,2393.9597606658936,2.3939597606658936,0.03989932934443156,12407,0.002,0.5,28.02,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702157469528382,False
2025-05-09T15:51:24.417456,2683.5601329803467,2.6835601329803467,0.044726002216339114,12696,0.003,0.5,28.04,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021719495633818,False
2025-05-09T15:51:24.706642,2972.7461338043213,2.9727461338043213,0.04954576889673869,12986,0.002,0.5,27.99,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021815890900482,False
2025-05-09T15:51:24.996070,3262.173891067505,3.262173891067505,0.05436956485112508,13275,0.002,0.5,27.99,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7021912366933818,False
2025-05-09T15:51:25.286000,3552.1039962768555,3.5521039962768555,0.05920173327128093,13565,0.003,0.5,28.02,False,0.0,False,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7022057331733815,False
2025-05-09T15:51:25.576549,3842.653512954712,3.842653512954712,0.06404422521591187,13855,0.002,0.5,27.99,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,5.333325437580546e-11,False
2025-05-09T15:51:25.736985,4003.089666366577,4.003089666366577,0.06671816110610962,14017,0.002,0.5,27.99,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,5.347930000183017e-06,False
2025-05-09T15:51:25.898848,4164.952039718628,4.164952039718628,0.0694158673286438,14178,0.002,0.5,28.06,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.0743336666685839e-05,False
2025-05-09T15:51:26.059940,4326.044321060181,4.326044321060181,0.07210073868433635,14340,0.002,0.5,28.05,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.6113086666640203e-05,False
2025-05-09T15:51:26.222813,4488.917112350464,4.488917112350464,0.07481528520584106,14501,0.002,0.5,28.07,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,2.154217000012674e-05,False
2025-05-09T15:51:26.384480,4650.583744049072,4.650583744049072,0.07750972906748453,14663,0.002,0.5,28.0,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,2.6931059999818292e-05,False
2025-05-09T15:51:26.544518,4810.621738433838,4.810621738433838,0.0801770289738973,14824,0.002,0.5,28.09,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,3.226565666651974e-05,False
2025-05-09T15:51:26.708073,4974.17688369751,4.97417688369751,0.08290294806162517,14986,0.002,0.5,28.1,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,3.771747666663335e-05,False
2025-05-09T15:51:26.868855,5134.959697723389,5.134959697723389,0.08558266162872315,15147,0.002,0.5,28.12,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,4.307694000017363e-05,False
2025-05-09T15:51:27.028894,5294.997930526733,5.294997930526733,0.0882499655087789,15309,0.002,0.5,28.02,False,0.0,True,8.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,4.841153333351636e-05,False
