absTimeISO,relTimeMs,relTimeSec,relTimeMin,timeMs,flow,setpt,temp,bubble,volt,on,errorPct,pidOut,P,I,D,pGain,iGain,dGain,filteredErr,currentAlpha,totalVolume,userStable
2025-05-09T15:37:28.582465,132.52735137939453,0.13252735137939453,0.0022087891896565757,1820877,0.447,0.45,25.96,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.015,0.03253995578496397,False
2025-05-09T15:37:28.712215,262.27688789367676,0.26227688789367676,0.004371281464894613,1821039,0.447,0.45,25.86,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.021,0.03350659254001294,False
2025-05-09T15:37:28.873520,423.5825538635254,0.4235825538635254,0.007059709231058756,1821200,0.447,0.45,25.98,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.017,0.03470832969002877,False
2025-05-09T15:37:29.035728,585.789680480957,0.585789680480957,0.009763161341349283,1821362,0.448,0.45,25.82,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.008,0.03591947603671022,False
2025-05-09T15:37:29.200444,750.5066394805908,0.7505066394805908,0.01250844399134318,1821523,0.448,0.45,26.01,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.002,0.037149362223314296,False
2025-05-09T15:37:29.358222,908.2844257354736,0.9082844257354736,0.015138073762257894,1821685,0.45,0.45,25.92,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.03833269647336833,False
2025-05-09T15:37:29.519083,1069.1447257995605,1.0691447257995605,0.01781907876332601,1821846,0.451,0.45,25.94,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.03954182897663075,False
2025-05-09T15:37:29.682993,1233.0551147460938,1.2330551147460938,0.020550918579101563,1822008,0.451,0.45,25.94,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.04077387453500973,False
2025-05-09T15:37:29.842559,1392.6210403442383,1.3926210403442383,0.02321035067240397,1822169,0.45,0.45,25.97,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.04197063078500191,False
2025-05-09T15:37:30.005349,1555.4113388061523,1.5554113388061523,0.025923522313435872,1822331,0.45,0.45,25.92,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.043191562535069304,False
2025-05-09T15:37:30.166160,1716.221809387207,1.716221809387207,0.02860369682312012,1822493,0.45,0.45,25.92,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.044397639034980736,False
2025-05-09T15:37:30.327415,1877.4769306182861,1.8774769306182861,0.031291282176971434,1822654,0.45,0.45,26.0,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.04560705153497378,False
2025-05-09T15:37:30.489650,2039.7121906280518,2.0397121906280518,0.0339952031771342,1822816,0.451,0.45,25.97,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.04682651795172085,False
2025-05-09T15:37:30.650633,2200.694799423218,2.2006947994232178,0.03667824665705363,1822978,0.45,0.45,25.81,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.04803389045167813,False
2025-05-09T15:37:30.812754,2362.816095352173,2.362816095352173,0.03938026825586955,1823139,0.451,0.45,25.92,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.04925250147169865,False
2025-05-09T15:37:30.973952,2524.0139961242676,2.5240139961242676,0.04206689993540446,1823301,0.453,0.45,26.0,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.013,0.050469544861699266,False
2025-05-09T15:37:31.136163,2686.225414276123,2.686225414276123,0.044770423571268717,1823463,0.45,0.45,25.92,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.0516861333616551,False
2025-05-09T15:37:31.297413,2847.475290298462,2.847475290298462,0.04745792150497437,1823624,0.451,0.45,25.96,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.05289819511001771,False
2025-05-09T15:37:31.459661,3009.723663330078,3.009723663330078,0.0501620610555013,1823786,0.451,0.45,25.93,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.05411775999497284,False
2025-05-09T15:37:31.620931,3170.9933280944824,3.1709933280944824,0.05284988880157471,1823948,0.451,0.45,25.98,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.055329971325047286,False
2025-05-09T15:37:31.783245,3333.3072662353516,3.3333072662353516,0.05555512110392253,1824109,0.45,0.45,26.01,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.05654732482504382,False
2025-05-09T15:37:31.944156,3494.218349456787,3.494218349456787,0.058236972490946455,1824271,0.45,0.45,25.88,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.05775415882504799,False
2025-05-09T15:37:32.105800,3655.86256980896,3.65586256980896,0.060931042830149336,1824433,0.451,0.45,25.95,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.058969187401692776,False
2025-05-09T15:37:32.267958,3818.0203437805176,3.8180203437805176,0.06363367239634196,1824595,0.451,0.45,25.95,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.06018806827002313,False
2025-05-09T15:37:32.429249,3979.3107509613037,3.9793107509613037,0.06632184584935506,1824756,0.45,0.45,25.92,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.06139774851998132,False
2025-05-09T15:37:32.590934,4140.99645614624,4.14099645614624,0.06901660760243734,1824918,0.45,0.45,25.92,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.06261039052000901,False
2025-05-09T15:37:32.752432,4302.494525909424,4.302494525909424,0.0717082420984904,1825080,0.45,0.45,26.02,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.06382162627002448,False
2025-05-09T15:37:32.915971,4466.0327434539795,4.4660327434539795,0.07443387905756632,1825241,0.451,0.45,25.94,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.06505088915832555,False
2025-05-09T15:37:33.075709,4625.771045684814,4.6257710456848145,0.0770961840947469,1825403,0.451,0.45,25.94,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.06625158796168618,False
2025-05-09T15:37:33.237689,4787.7514362335205,4.7877514362335205,0.07979585727055867,1825564,0.45,0.45,25.93,False,90.42,True,8.0,0.603,0.0,0.603,0.0,0.0,0.001,0.0,0.0,0.0,0.06746644246164434,False
